LUK	12	41	तब पतरस ने कहा, “हे प्रभु, क्या यह दृष्टान्त तू हम ही से या सबसे कहता है।”	Ado Patrase rneѓadea, Henda Probhu, ale lagit'ge noa phen dom roret'a, se joto horko lagit' hb? 4Ado Probhui menkeda, Ende- khan patiar ar budan lonbonic’ doe okoe kana, one kisãrtet’ do ac'ten guti kamrīko cetanreye sordarkae okte napitre ser sidha emako lagit'? 43Bhagangeae uni golam do, okoe kisaќeѓ do onkayet'kane hec' harne. “Saridei metapekana, ac'ak’ joto tenaK'їaeaK'Ko cetan- reye sordarkaea. *“Menkhan uni golam ac'aK' monreye menle khan, kisãriñ doe bilomeda, ar guti ar kamrīko dadal ar jom ñŭi ar bulok’e ehob, “eendekhan uni golamren kisare hijuk’a uni Bae ne! horet' dinre ar bae badaeyet' ahirire, are mak’ paradea ar bepatiarko їShic' uniak’ bakhrae nittaea. “Ar uni golam okoe ac'ren kisãrak’ menjoń- ak’ badaekate Bae tearleda ar iniak’ menjonak’ leka hb Bae kami- leda, uni do BeBaric'e dal ocok'a. 48Menkhan uni okoe bin badaete
LUK	12	1	इतने में जब हजारों की भीड़ लग गई, यहाँ तक कि एक दूसरे पर गिरे पड़ते थे, तो वह सबसे पहले अपने चेलों से कहने लगा, \wj “फरीसियों के कपटरूपी ख़मीर से सावधान रहना।\wj*	Solomon hb noako khon tiї doїec' leka Bae sajiena. 28AYao їahel tenaK' ar dapa culhare khad- lek’ tandi reak’ ahas Isor do non- Kae sajet’ khan, tinak’ artet'ge ape do, E nase nase patiauk’ko. ?Ar ape do alope nat Baraea ceї'pe joma ar cet'pe ñŭia mente, ar alope hucku cukur baraea; Vente noako sanam ma dhartiren bongan hor- geko ñam babrakan. Aperen Baba doe badaea noako jarurapekana mente, 3'iniak’ rajge bickom nat baraepe, ado noako jutac'apea. Serma re dhon
LUK	12	12	\wj क्योंकि पवित्र आत्मा उसी घड़ी तुम्हें सीखा देगा, कि क्या कहना चाहिए।”\wj*	Dosar hilok’ Bethania khon- ko odok hec'enre rengec'kedea. SAao miťten sakamanak’ loa dare sandiћ khon ñħelkate ona thene calaoena, pasere pase onare jãhã- nak'e ħñamkatťge, menkhan ona then seterkate do sakam chada cer hō Bae ña mleda, ente loa jok’ din do ban tahēkana. '4Khan onae metaťa, Ado jaejug habic' ar do okoe hb am khon jo aloko jom
LUK	12	11	\wj “जब लोग तुम्हें आराधनालयों और अधिपतियों और अधिकारियों के सामने ले जाएँ, तो चिन्ता न करना कि हम किस रीति से या क्या उत्तर दें, या क्या कहें।\wj*	Ado'mit'tec' jaedareye їahe- Kana Koejonkan, are thiren khan џniren cejako modren mit hore metadea, E Probhu, koejoñ tet'aleme bare, cet'leka Johan hb ac'ren celakoe cet'at'ko. ?Adoe metat'koa, Apepe Koejonre menpe, E Baba, amak’ ħñutum sonotok'- ma;amak'rajhijuk’ma; ?aieak'jarir jomak’ dinamge etaier; “ar aleak’ kaiko ikakatalem, ente ale Һb aleak’ dodosko ti ke mit'le ikakakoka- na; ar bidaute alom aderlea.
LUK	12	29	\wj और तुम इस बात की खोज में न रहो, कि क्या खाएँगे और क्या पीएँगे, और न सन्देह करो।\wj*	Ado gadel hor lad ladko jar- wak'kan tahēkanre rorore nan- dhaoena Noa pirhirenko do mitten baric pirhiren kanako; cinhako khojkana, ar Jona reak’ cinha chada etak cinha do bako nata. Ente cetleka Jona do Niniwerenko Iadiї mitted cinhai hoelen, onkage Manwa Hopon hò noa pirhirenko lagite hoyok'a. *'Dakhin disomren rani do bicarre noa pirhiren horko tuluc' beret'kate dusiye tarhaokoa; ente uni do dharti tica khon Solomon reak’ akil ak'ńjome hec'- lena, ar ñelpe nonde dò Solomon khon hò maranak'ko rtenak'a. “Niniweren hor do bicarre noa pirhirenko ќShic tengokate dusiko tarhaokoa; ente onko do Jonamak' porcarte nonko acurkeda, ar ńelpe, nonde do Jona khon hb maran- ak' Ko tenaka. Marsal ar Nut rean
LUK	12	33	\it \+wj अपनी सम्पत्ति बेचकर\+wj*\it*\f + \fr 12:33 \fq अपनी सम्पत्ति बेचकर: \ft अपनी सम्पत्ति बेचकर ऐसी वस्तु में बदल लें, जो दान वितरण में इस्तेमाल किया जा सके। \f*\wj दान कर दो; और अपने लिये ऐसे बटुए बनाओ, जो पुराने नहीं होते, अर्थात् स्वर्ग पर ऐसा धन इकट्ठा करो जो घटता नहीं, जिसके निकट चोर नहीं जाता, और कीड़ा नाश नहीं करता।\wj*	Okoe hb diuhe jeret'kate dan- anre bako okokak'a se khaclak’- te hò Bako haruba, bickom diara cetanregeko dohoea, jemon bhitri- te bolok'ko ona marsalko ńel. Hor- mo reaK` diuhe do amak' mêt'ge. "Atak te nirolagetam khan atak gota hormo hō marsalgea; menkhan baric'getam khan, amak’ hormo hō niїdea. Ado ten ńel- me, pasere pase amre menak’ mar- sal do naї kan. Amak’ gota hormo marsalgetam khan, ar oka hatiń hō Ban noї khan, endekhan ona gota do tarsaiok'a, diuhe dig dig jolok're marsalam leka. Pharisiko ar Sostor badae kore hae hae
LUK	12	37	\wj धन्य हैं वे दास, जिन्हें स्वामी आकर जागते पाए; मैं तुम से सच कहता हूँ, कि वह कमर बाँधकर उन्हें भोजन करने को बैठाएगा, और पास आकर उनकी सेवा करेगा।\wj*	Adoe galmaraokeť khan mitten Pharisi do ac songe mańja- noK'e delawadea; ado bolokate jom lagite durup'ena. ° Khange uni Pharisi do ńelkateye hahara- yena mańjanok’ aurire Bae um maranlente. "Ado Prohi uniye metadea, Ape Pharisiko do bati ar thari reak’ bahretet'pe sapha- yeta, menkhan apeak` bhitriteť do lulut ar Baricќe perec'akana. E BepijKo, Bahreѓee benaolet'ic' do Ihїїrїeї hō Bae Benaoiak'a? “Menkhan bhitri reak’ dan ernok'- pe, ado ńelpe, joїoak'Ko saphak'- tapea.
LUK	12	42	\wj प्रभु ने कहा, “वह विश्वासयोग्य और बुद्धिमान भण्डारी कौन है, जिसका स्वामी उसे नौकर-चाकरों पर सरदार ठहराए कि उन्हें समय पर भोजन सामग्री दे।\wj*	Menkhan hae ape Pharisiko do, ente podina ar arud ar tike ti arak’ sakam reak’ gel hatiń khon tїї -mit Һaiipe eteda; tenkhan bikcar ar 1sor duk'lar dope eїotKkak'Kana; noako kak'tti ar onako alo cik'ndalge lek їahe- kantapea. *Nae ape Pharisiko ao, ente sunagogkore laha durup'ak'- ko ar bajarkore johar ocoK'pe basu- tak'kana. **Nae ape do, ente ban ne! oromok'kan koborko leka kanape, ar onako cetante taram parotok' hor do bako badaea.
LUK	12	53	\wj पिता पुत्र से, और पुत्र पिता से विरोध रखेगा; माँ बेटी से, और बेटी माँ से, सास बहू से, और बहू सास से विरोध रखेगी।”\wj*\bdit (मीका 7:6) \bdit*	Ado onde khone odok calao- en khan onko sostor badaeko ar Pharisiko do bebaric ajhāte ar ernanїeaK`Ko rean ror soror ocoye lagitko ehop'keda. ?*ar џniak' moca teak jahan katha sab lagit'- ko caritedekan їaheKana. Phasiara dhorom khon sontor tahen
GAL	2	2	और \it मेरा जाना ईश्वरीय प्रकाश के अनुसार हुआ\it*\f + \fr 2:2 \fq मेरा जाना ईश्वरीय प्रकाश के अनुसार हुआ: \ft पौलुस सचेत रूप से बताता है कि वह परमेश्वर के व्यक्त आदेश के अनुसार चला।\f* और जो सुसमाचार मैं अन्यजातियों में प्रचार करता हूँ, उसको मैंने उन्हें बता दिया, पर एकान्त में उन्हीं को जो बड़े समझे जाते थे, ताकि ऐसा न हो, कि मेरी इस समय की, या पिछली भाग-दौड़ व्यर्थ ठहरे।	Moko. do Eserren hoponko, Bilhan Sawan ar Akan. Nukin ao Oisanren hoponkin, Us ar Aran. Noko do Hori, horren ‘khūt mathako, khūt mathako, Lotan, Sobal, Sibeon, Ana, Dison, Eser ar Disan. Nokoge Seyir disomre Nori horkoren khūt mathako ako aKoren khūt mathako leka. Edomren Rapajko
LUK	21	5	जब कितने लोग मन्दिर के विषय में कह रहे थे, कि वह कैसे सुन्दर पत्थरों और \it भेंट\it*\f + \fr 21:5 \fq भेंट: \ft इस शब्द का ठीक अर्थ परमेश्वर के लिए कुछ भी समर्पित या अर्पित\f* की वस्तुओं से संवारा गया है, तो उसने कहा,	Jihudaren Herod raj oktere 93
LUK	21	15	\wj क्योंकि मैं तुम्हें ऐसा बोल और बुद्धि दूँगा, कि तुम्हारे सब विरोधी सामना या खण्डन न कर सकेंगे।\wj*	Ado bale gidrako hõko a soraekan їaheKana jemone jotet’- Ko; ar celako do ona ñelkafeko dhomkaoet’kokan ќahekana. t6€Menkhan Jisu do onko delawat'- koteye menkeda, Katic’ gidrako iñ then hec’ ocoakope, ar alope manakoa, ente Isorak’ raj do non- KanKoaK' kangea. "Sarigeñ meta- pekana, }ahaede katic’ gidra leka Isorak’ raj Bae aќan, uni do onare ohogeye bololena. Kisar hor rean
LUK	21	11	\wj और बड़े-बड़े भूकम्प होंगे, और जगह-जगह अकाल और महामारियाँ पड़ेंगी, और आकाश में भयंकर बातें और बड़े-बड़े चिन्ह प्रगट होंगे।\wj*	Ado onakoko ańk'jomkan tahēkan jokhec' mit'tec' phene lai jutuc'ak'koa, Jerusalem sorreye їaheKan iate ar Isorak’ raj do ne nahak’ sodor dodoK'a menteko bujhauet’ taheKanїe. '2Onaїeye menkeda, Mitten bhodro hor mitť'tec' sangiń disomteye calaoena. tec’ rajosti naty}on are ruar hijuk’ lagit’. 'SAdo ac'ren gel goten golam hoho agukate gel mohore emat'koa are metat'koa, Pher Bepar hatarpe auriń ћijik’ habic'. "Menkћhan uniren rayotko doko kurudaekan tahēkana, ar uni tayomte murubiko kolkateko ror got'kada, Banta, Bale reBenKana nui hor ale cetanreye rajok’ do. '5Ado rajosti hńamkateye ruar hec'en khan onko golam one onko takae emakawat'ko tahēkan ac' then hoho agukoe hukumkeda, jemo- ne badae iat pher beparkate okoe їїnaK'Ko labakada mente. "Ado pahilic' hec' sorkateye men- keda, E Probhu, amak’ mohor do ar gel mohore hoe jutuc' ocoaKa- da. "Adoe metadea, Besakadam, E bhage golam; thorare patiarem tahēkante gel nagraha cetanre ektiarian hoyoK'tne.,!#Aao dosaric' hec'Kaїeye menkeda, Amak’ mohor do, E Probhu, mõrë moho- re hoe ocoakada. Ado uni hõe metadea, Am hb mõrě nadraha cetanre hoyoK'tne. 20Ado eїadїc' hec'kateye menkeda, E Probhu nõk'õetam mohor, one oKaїaK' gamchareń doho Baeakae tahëkan; 2'enѓei botoramkan tahëkana, a hor kantem; oka bam doholet’, onam ha!aneRa, ar oka bam erlet', onat iret'a.??Adoe metadea, Eya baric’ dojat, amak’ moca reak’ kathategeń bicarmęa. Badaekan ї{aheKanat ãt hor kanai; oKaїaK' ai doholet’, onań ha!aneRa, ar oKaѓak’ Bai erlet', onai iret'a? 23Endekhan cedak’ ihak’ taka do Benkre Bat BaisaShak'a? Ado hec'- kate honan $ica salak’ їi siaiKea. 24Ado sorre iendoakanKoe metat- koa, ona mohor do uni then khon hataope ar gel mohor tenaK'aeїc' emaepe. 2KhandekKo metadea, E Probhu, uni ma gel mohor con tenaK'їae. 2Meѓapekanaћ, me- nak'’tako tїї Ke ri? hor doko ema- Koa, menkhan banuk’ tako hor do menak'takoak’ hô onko then khon rejogok'a. ? Ar onko iiren bairiko one onko ako cetanreń rajok’ bakò rebenlen nonde agukope ar iń samanre mak’ goc'kope. Jerusalem teye bolok’kan
LUK	21	28	\wj जब ये बातें होने लगें, तो सीधे होकर अपने सिर ऊपर उठाना; क्योंकि तुम्हारा छुटकारा निकट होगा।” \wj*	Ado noako menkate onko Jaha lahateye calao idiyena, Jeru- salemte raKap' ca!aK'Kan.
LUK	21	6	\wj “वे दिन आएँगे, जिनमें यह सब जो तुम देखते हो, उनमें से यहाँ किसी पत्थर पर पत्थर भी न छूटेगा, जो ढाया न जाएगा।”\wj*	Menkhan- bo menle khan, Manwa sec khon, endere ma joto disom hor dhiriteko tińbon; ente Johan do nabiye tahē- kana mente joto horgeko khatiaka- mana. "Adoko ror ruaradea, Bale badaea oka khon con. ĉAdo Jisui metat'koa, Endekhan in hō Bai laiapea oka ektiarite noakoń kami- yeda. Darkhabagwan casa ko rean phen
LUK	21	9	\wj और जब तुम लड़ाइयों और बलवों की चर्चा सुनो, तो घबरा न जाना; क्योंकि इनका पहले होना अवश्य है; परन्तु उस समय तुरन्त अन्त न होगा।”\wj*	Ado disom'` hor noako phen laiakoe ehop ena, Mi? hor do dar- khae bagwankeda, ar casako then baisau otokate dher din lagit' etak’ disomteye calaoena. "Ar dintet're onko cacasko then mit'ten golame kolkedea jemon darkha bagwan reak’ jo reaK'Ko emae; menkhan cacasko do uni dal urkedete eken tiko kol got’kadea. ''Ado arhō mit'ten etak’ golame kolkedea, menkhan uni hõko da! urkedea, ar beabrukkate eken tiko Ko! got'- kadea. '?Ado arhō tesaric'e kol- kedea, menkhan uni hõ dal ghao- kateko odok got'kadea. 'SKhan darkha bagwanre Kisare menkeda, Ce il cekaea? Iiren dularia hopon- den kolea, janic’ uni doko mano- tea. ‘*Menkhan cacasko do uniko ńelkede khan ako modreko cepet'- ena, Nùi kangeae omaris do; dela- bon gojea, jemon aidari do aoaK'- de hoyok . '!°Khande darkha bag- wan bahrete odok gidikateko goc'- kedea. Ado tobe darkha Badman-: ren kisãr do ceRe cekakoa? 'sUni do hec'kate onko caca$Koe rnarao-` koa, ar darkha bagwan do etak'koe emakoa. Ado ona ańjomkateko menkeda, Ona do alo bare hoyoK”- ma. ” Menkhan uni do Benadeѓaѓ- koteye teїaї'Koa, Endekhan noa o!aKanaK' do cet' kana, enkathae, Okatak’ dhiri orak’ Bek'nao- koko nihãt gidikat', Onage konac teak’ asol dhiri do hoyena. "Ona dhirire iiroK' mit’ Ke mit’ hor doko gejer iїaroK'a; ar }ahaere ona ńŭrok’, uni doe holon iїaroK'a. Raj bheja emok’ rean
LUK	21	19	\wj अपने धीरज से तुम अपने प्राणों को बचाए रखोगे।\wj*	Ado sostor badaeko ar maran naekeko ina dhirїde unire hat lagaoko menwana, tenKhan disom horkoko botorat'koa; ente- Ko bujhaukeda ako reande noa phen doe rorkeda mente. ?Adoko takaokedete bhidiakoko-kolket'- koa, one onko akote dhoromko udugok’kan tahēkan, inїaK' katha- ko sabtaea mente, jemon disom cak'laoic'ak’ doђo! ar ektiarireko soprote. ?'Adoko kulikedea, E guru, alele badaea thik thikem rore- da arem cet'akokana, ar teѓaha do bam Benaeѓak'kana, bickom Isorak' hor sari sariak'det cet'akọ- kana; 22Kaisar do khajna emae ganok'tabona se bana? 22Menkhan onkoak' phorphundi badae orom- ket'teye metat'koa, 2^MiCec' siki BNACE SOMBAT LUKO OL AKAT LEKA 20 14] - џaџk'aipe; noare do oKkoeak' muthan ar ńutum ol tenaK'a? Onkoko menkeda, Kaisarak’. Adoe metat'koa, Endekhan Kaisarak’ do Kaisar emkataepe, ar Isorak’ do lIsorge: °ŝKhange horko samarñre katha do bako sap' dareat'taea, ar uniak’ ror ruarte haharayenteko tewet'ena. Jiwetť’ beredok’ babot kukli
LUK	21	27	\wj तब वे मनुष्य के पुत्र को सामर्थ्य और बड़ी महिमा के साथ बादल पर आते देखेंगे।\wj*\bdit (प्रका. 1:7, दानि. 7:13) \bdit*	Ado Sadukiko modren tin udi hor con uni thenko hec'ena, one onkoko men, Banrna, jiwet' beredok’ do BaniK'anan, arko kulikedea, ?8E guru, Moseye ol otoakawat'bona, Jahaeren bahuan dadattet'e gujuk’ ar gidra bako tahentae khan, bokottet’ do hilit- tete dohoyea ar dadattet' Iadie bõse teñgokoa. Ado eae boeha- ko tahěkana; ar pahilic' doe bahu- ante bin gidrawangeye goc'ena. S Ado dosaric uniye sañghakedea; "ar inakaќe ќesaric, ar onkade onko eae hor begor diiramanќede- ko doc'ena. Tayortiќe inї maejiu hbe docena. Ado endekhan jiwet' beredok'’re uni maejiu do onko modre okoeѓak'ren orak’ hore hoyoK'a? ente onko eae horge con orak’ hor menteko doholede. *Ado Jisu metatť'koa, Noa jugren hopon- ko doko bahujonkana arko jamae- ok'Kana, *menkhan hana jug reak’ ardocko khon ime? Bereaok' reak’ Bakhra iat Iadie lek Bijhaџk'Ko ao bahu hb Bako Bahijona, ar jamae hb bako jamadeok'a; ente doc Һb Bako gujuk'a ar do, ente dut barabariko tahena ar jimee bered- ok'ten hoponko hoyente Isorren hopon kanako. * Menkhan doc'Ko mee beredok’ reak’ do Mose hō coe sodorakať janum jhaua thenak’ kathare one unre Probhu do Abrahamren Isor ar Isahakren Isor ar Jakobren isore metaekan. Uni do doc'Koren Isor doe Ban kana, menkhan jiwet'korenge, ente sanamkoge uni lekte doko jiwet'gea. °Ado' adom adom sostor badaekoko ror ruaradea, E guru, bhagegem rorakada. Ente jahanak’ kuliye lagit' ar do Bako dillak’a. Masi rean kukli
LUK	21	1	फिर उसने आँख उठाकर धनवानों को अपना-अपना दान भण्डार में डालते हुए देखा।	Badaepe ona reak’ jarkharok’ ao sorakana mente. ?'Unre Jihuda disomre tahenko do buruteko ñir- joñma;ar nagraha bhitrire tahenko doko odok ca!aK'taa, ar dihatre tahenko do onare aloko bolok’- ma; ?ente onako do hala hak'li reak’ dinkoge, olakat’ jotoak’ko jemon purauk’. 23Onako dinre bharti hormoko ar gidra nunuako- kankore do hae hae; ente dhartire maran dorloe ar noko horkore edrege hoyoka, ?*ar tarware dhar- teko gurok'a, ar joto jatko thenko calonok’a; ar Jerusalem do porjat- Ko hotete lebet’ danjaok'a, porjat- koak’ okteko auri purauk’ habic’. Manwa Hopon rean seterok’
LUK	21	25	\wj “और सूरज और चाँद और तारों में चिन्ह दिखाई देंगे, और पृथ्वी पर, देश-देश के लोगों को संकट होगा; क्योंकि वे समुद्र के गरजने और लहरों के कोलाहल से घबरा जाएँगे।\wj*\bdit (भज. 46:2,3, भज. 65:7, यशा. 13:10, यशा. 24:19, यहे. 32:7, योए. 2:30) \bdit*	Sil cando, linaa cando ar ipilkore do cinhako hoyoK'a, ar Charїїre do jat jatkore hadosge hoyok'a, jalapuri ar dheoko reak’ hudhudte, ?ŝhorkoak’ jiwi do otan- ok'takoa, dhartire darakanak’ko reak’ botor ar khutute; ente serma reak’ dareko daldalaok’a. ?Unre Manwa Hopon do adi dare ar tho- nokante rimilre hijuk’kanko ne!ea. %MenKhan noako hoyok’ ehobok'- re sojhete їendonpe ar Bohok' rakabtape, ente apeak’ chadaok’ do hec’ $oroK'Kana. Loa dare khon sikhauna
LUK	21	29	उसने उनसे एक दृष्टान्त भी कहा, \wj “अंजीर के पेड़ और सब पेड़ों को देखो।\wj*	Ado mit'tec’ phene laiat'koa, Loa dare ar sanam dareko lepe; Xonako sagenlenre, ona ñelte ape- tegepe badaeyeda niron din sor- gea mente. ?'OnKade ape hō onako hoyok'Kanpe ne!!ere badaepe Isorak’ raj do sorakana mente. 32Sarigeñ metapekaria, noako joto auri hoyok’ habic' noa pirhirenko do ohogeko parom cabalena. 33Serma ar ot do caBak'a, menkhan ilak’ kathako do ohoge cabale- na. Jagwarakae tahen rean
LUK	21	34	\wj “इसलिए सावधान रहो, ऐसा न हो कि तुम्हारे मन खुमार और मतवालेपन, और इस जीवन की चिन्ताओं से सुस्त हो जाएँ, और वह दिन तुम पर फंदे के समान अचानक आ पड़े।\wj*	Menkhan apnar do sontor- akan tahenpe, bañkhan pase jom їoredoK+Ce, ni Biiok“e ar asulok’ reak’ dandite mon їenok+ape, ar ona din do ackade ’*mit'tec’ laota leka apere hec’ paraoK'; ente ona din 4b dhartire tahenkan sanam- kore onkage hijuk’a. 35Menkhan ape do sanam ghuri ajijok’ tuluc’ jagwarakan tahenpe, jemon onako sanam hijuk’ lagidok'’kanak’ko Khonpe phaskaok’ ar Manwa Hopon samañrepe їendo dareak’.
LUK	21	37	और वह दिन को मन्दिर में उपदेश करता था; और रात को बाहर जाकर जैतून नाम पहाड़ पर रहा करता था।	Ar dinamge sil do mundilre- ye cet'akokan tahēkana, ar hinda do Jaitunko metak’ burute odok senkateye їahe andaK'Kan tahē- kana. Ar disom hor do jotoge adi setak’re uni then mundilreko hijuk’kan tahēkana aħñjomtae lagit’.
1JN	2	19	वे निकले तो हम में से ही, परन्तु हम में से न थे; क्योंकि यदि वे हम में से होते, तो हमारे साथ रहते, पर निकल इसलिए गए ताकि यह प्रगट हो कि वे सब हम में से नहीं हैं।	Ado, E boehako, Jisuak’ tayarnїe sonot thãire bolok’ reak’ dil menak'tabona, ona nawa ar ime horte, oKaїaK` orwal, metak’- me, ac'ak' hormo talate abo lagit'e udhauket'’ ?'ar Isorak' orak're mit’ goten maran naeke menaetabona, ??onaїe biswas reak’ pira puri khatitet're sari ontor sajak' Bon sorok'ta, aboak’ ontorko baric’ são-bak'daeak’ khon chitkau sa- phaakan, ar aboak’ hormo pharia dak'te umakange. ”Aboak' as reak’ andoc do rakjakbo sap’ akāe tahen- ma, ente patiargeae gok'ket'ic' do; ?4ar dular ar bhage kamiko lagit' upuskura mentebo tapankhima; 2jarmak' do alobon bagima, adom adom horko caiakae leka, men- khanbo sipikhauma, ar ona do bartige, dintet sor idik'kanpe ńelet’'te
1JN	2	26	मैंने ये बातें तुम्हें उनके विषय में लिखी हैं, जो तुम्हें भरमाते हैं।	Ente sariak’ reak’ badae orom ńamkate dikhittebo kai khan, kaiko ńutumte aare ar do banugic' an, ckot bicar reak’ mitten botor- anak'khutu, ar thothokko jomko 1!adїioK' kan señgelanak’ tapisge. ?b)ahae ħor Mose reak’ ane talaole khan barea se pea gohako reak’ kathate bin tayaїeye goc’ ocoK'a. Endekhan ape bujhaure uni do tinak’ artet darun sajai leke hoyoK`a, okoe |$orren Hopone lebet danjaoakaae, ar ona bondobos reak’ mãyãm, okatak'- teye sonotocolen, nec bin-so- notak’ menteye bujhauakat', ar dayaren Jiue bemanotakade? Ente unibon badaeyea, okoeye menet’, Hala hak'li do ińak’ge, ińgeń hala riara. Ar arhō, Probhu do acten hore picarkoa. `ShDLy/eї` 1soraK`{їrє paraok' do oїoranaK de.
MAT	5	12	\wj आनन्दित और मगन होना क्योंकि तुम्हारे लिये स्वर्ग में बड़ा प्रतिफल है। इसलिए कि उन्होंने उन भविष्यद्वक्ताओं को जो तुम से पहले थे इसी रीति से सताया था।\wj*	Ado Johane soprot ocoyene
1CO	5	1	यहाँ तक सुनने में आता है, कि तुम में व्यभिचार होता है, वरन् ऐसा व्यभिचार जो अन्यजातियों में भी नहीं होता, कि एक पुरुष अपने पिता की पत्नी को रखता है। \bdit (लैव्य. 18:8, व्यव. 22:30) \bdit*	Ar suluk reak’ hor do Bako badaeakada. 1$or botorae do:banuk'anan · onKoaK' teї satanre. 'MenkћanBon Baiaea, jahanak'de -
REV	8	4	और उस धूप का धुआँ पवित्र लोगों की प्रार्थनाओं सहित स्वर्गदूत के हाथ से परमेश्वर के सामने पहुँच गया। \bdit (भज. 141:2) \bdit*	Aditet'iń raskak’kana, amren gidrako modre adom adomko sari- ak'te їaK'ratKanїit ńamakat'kote, Baba then khon hukumbon ńam- akaї leka. *Ar, E ayo, notok’ doń nehbratKana, mit'tec’ nawa hu- kumiń olamkan do bañ, menkhan eїohop' khon tahëkantabonak’ge, 11 415 jemonbon dupular. Ar noade dular do, inїaK' hukumko lekabon taram. Ar onade hukumtetť do, eїohop' khonpe aijot ketť'leka, jemon onarepe taram. Ente aema buk'lauko dhartireko odok $enaKana one onko bako angocet’, Jisu Masi do manwajat- enteye hec’ akana mente. Nonka- yeїїc'de buk’lauic’ ar birud-masik’- ic do. #5$onoїoraKan tahenpe. jemon abobo KatїaKaRaK'Ko alope khuau, menkhan jemon pura kuraipe ћatjon. ?.)ahaede taram lahaete Masi reak’ siknatre bako tahēakan tahenkan, onko do Isor Banidicїakoa; okoe siknatre їaheakanko tahęnkan, onko do Baba hb ar Hopon hb tenak'Kin- takoa. 'Jahae horape thene hijik' ar noa siknaї Bae adi arae khan, uni do orakCe aiope atan aderea ar aiope joћharaea; "ente iniye joha-
REV	8	9	और समुद्र की एक तिहाई सृजी हुई वस्तुएँ जो सजीव थीं मर गईं, और एक तिहाई जहाज नाश हो गए।	Onako tayom, ñelme, adi gadel horiħñ ñħelket'’koa, one onko okoe hb bae lekha dareaї'Ko, mit’ ke ti disomrenko, ar khūŭtrenko, ar jatrenko, ar parsirenko mod khon siñghason samanre ar Bheda Hopon samanreko їendoaKan, pona oyon andropKoїe oyoakan ar tire do khijur darkoante; Yar a{ aranteko hohokeda, BaBaicao do 5їndha$onre aџrip'akanic' aboren Isor reak’ ar Bheda Hopon reaK'de. Ar joto dutko do $їidhason ber- haete, ar murubikò-ar onko ponea jiwianko berhaeteko tengoakan {aheKana; ar sindhason satanre taberente Isorko sewawadea, !?ten- kedako, Amen, sarhao ar thonok ar akil ar gun manao johar ar man ar dare ar jor do aboren isor reak’- de jug cetan jug. Amen.
ACT	1	23	तब उन्होंने दो को खड़ा किया, एक यूसुफ को, जो बरसब्बास कहलाता है, जिसका उपनाम यूस्तुस है, दूसरा मत्तियाह को।	Khange onko joto phad disom hor beret'kate Pilat thenko idikedea. ?Aao daraoae ehop'kateko menkeda. Nui hor aoie hatakaiea aie jatrenko bhik'ngraukan, ar Kaisar khajna emae tak'nakan, ar ac’ do Masi mitten raj rnenodok'Kan. ?Aio Pilate kulikedea, At o Jihudikoren raj kanam? Adòe ror ruaradea, Amem meneda. “Khanae Pilat do maran naekeko ar gadel horkoe metat'koa, Cet’ dos hb Bai ñameda nui horre:do. ’Menkhan artet ajhãtteko men- keda, Nui do disom hore aulauet'- koa Galil khon ehop'kate nonde haic' gota Jihudarene lai cegako- kante. | Jisu Herod atan re
ACT	1	1	हे थियुफिलुस, मैंने पहली पुस्तिका उन सब बातों के विषय में लिखी, जो यीशु आरम्भ से करता और सिखाता रहा,	Onor katha Pahilak’ puthi tan ollet’, E Theophil, sanartak'Ko rean, oKaKo Jisii shop ket'; kak'mi hō ar cet'ako, hō, °en hilok’ habic’ one inre ac'e bacraoan apostolko Sonot Jiu hoteteye hukum otoat'- ko tayome raKap' ocoyen; ?one ac'aK' saset tayom onko then jimeЁ hõe uduk'en adi okoc' sabudkote, pon gel dinkore onko thene ne! Bara ocoK' kan tahēkan, |soraK' raj reaK'Koe laiako kan tahēkan tuluc’. “Ar onko iic’ durup’ mit'- enteye hukumat'koa, Jerusalem khon alo sen hatarok’, bickom Baba reaK' doK'aK'їaK'ndїde, one oka!aK', metat'koae, їi thenpe aijotieѓ; ?enќe Johan ta dak'te- ye baptislet'ko, menkhan ape do sor din khange Sonot Jiutepe baptis ocoK'a. Jisu serma teye rakap’en
