nllb	वर्ष द्वितीय	ᱫᱚᱥᱟᱨ ᱥᱮᱨᱢᱟ
wikimedia	आधुनिक पूजा	ᱱᱟᱦᱟᱜ ᱵᱚᱝᱜᱟ ᱵᱩᱨᱩ
tatoeba	यें फुल बहुत ही सुंदर हैं।	ᱱᱚᱣᱟ ᱵᱟᱦᱟ ᱠᱚ ᱟᱹᱰᱤ ᱢᱚᱡᱽ ᱜᱮᱭᱟ᱾
nllb	एक स्वस्थ गर्भावस्था के लिए एक अत्यंत महत्वपूर्ण भूमिका अपेक्षित मां का पोषण है।	ᱜᱤᱫᱨᱟᱹ ᱠᱩ ᱦᱩᱭᱩᱜᱼᱟ ᱚᱝᱠᱟᱱ ᱜᱚᱜᱚ ᱦᱚᱲᱠᱩ ᱞᱟᱹᱜᱤᱛ ᱥᱟᱹᱯᱲᱤ ᱟᱹᱰᱤ ᱵᱷᱟᱜᱮᱭᱟ᱾
nllb	उसमे दही और गुलाब जल भी मिला लें।	ᱢᱤᱫᱽ ᱫᱟᱜ ᱟᱨ ᱛᱚᱣᱟ ᱢᱤᱫᱽ ᱢᱮ
nllb	मर्द और औरत में ,	ᱠᱚᱲᱟ ᱡᱟᱹᱛᱤ ᱟᱨ ᱠᱩᱲᱤ ᱡᱟᱹᱛᱤ᱾
nllb	रेफेरेंसः यूरोप	ᱥᱟᱱᱛᱟᱲᱤ: ᱤᱭᱩᱨᱚᱯ
nllb	सभी तत्वों को पॉलिश और वार्निश किया गया है।	ᱦᱚᱛᱮᱡ ᱛᱮ ᱥᱟᱱᱟᱢ ᱵᱨᱤᱡᱽ ᱟᱨ ᱯᱳᱦᱳᱞ ᱠᱚ ᱵᱚᱱᱫᱚ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾
wikimedia	पश्चिम में किशोर अवस्था का विशेष अध्ययन कई मनोवैज्ञानिकों ने किया है। किशोर अवस्था काम भावना के विकास की अवस्था है। कामवासना के कारण ही बालक अपने में नवशक्ति का अनुभव करता है। वह सौंदर्य का उपासक तथा महानता का पुजारी बनता है। उसी से उसे बहादुरी के काम करने की प्रेरणा मिलती है।	ᱯᱚᱥᱪᱤᱢ ᱨᱮ ᱠᱤᱥᱷᱚᱨᱟᱣᱟᱥᱛᱷᱟ ᱨᱮᱱᱟᱜ ᱟᱥᱚᱞ ᱟᱫᱷᱭᱭᱟᱱ ᱟᱭᱢᱟ ᱢᱟᱱᱚᱣᱮᱜᱭᱟᱱᱤᱠ ᱠᱚ ᱧᱮᱞ ᱠᱮᱫ ᱟ ᱾ ᱠᱤᱥᱷᱚᱨᱟᱣᱟᱥᱛᱷᱟ ᱠᱟᱹᱢᱤ ᱵᱷᱟᱵᱱᱟ ᱠᱚ ᱣᱤᱠᱟᱥ ᱨᱮᱱᱟᱜ ᱟᱣᱟᱥᱛᱷᱟ ᱠᱟᱱᱟ᱾ ᱠᱟᱹᱢᱤ ᱣᱟᱥᱱᱟ ᱠᱷᱟᱹᱛᱤᱨ ᱛᱮ ᱜᱤᱫᱨᱟᱹ ᱟᱭᱟᱡ ᱨᱮᱜᱮ ᱱᱟᱶᱟ ᱫᱟᱲᱮ ᱨᱮᱱᱟᱜ ᱟᱱᱩᱵᱷᱟᱣ ᱮᱫᱟᱭ᱾ᱩᱱᱤ ᱵᱮᱥ ᱨᱮᱱᱟᱜ ᱩᱯᱟᱥᱟᱠ ᱟᱨ ᱢᱚᱦᱟᱱᱛᱟ ᱨᱮᱱᱤᱡ ᱯᱩᱡᱟᱨᱤ ᱵᱟᱱᱟᱜ ᱠᱟᱱᱟᱭ᱾ᱚᱱᱟ ᱠᱷᱚᱱ ᱜᱮ ᱩᱱᱤ ᱫᱚ ᱵᱤᱨᱫᱟᱨ ᱨᱮ ᱠᱟᱹᱢᱤ ᱨᱮᱱᱟᱜ ᱥᱤᱠᱷ ᱟᱹᱛ ᱮ ᱧᱟᱢ ᱮᱫᱟ᱾
nllb	2019 में ग्रीस की खोज	᱒᱐᱑᱖ ᱨᱮ ᱡᱚᱜᱽᱡᱤᱛ ᱠᱚᱣᱨ
nllb	लकड़ी में अफ्रीकी जोड़ी।	ᱣᱤᱠᱤᱠᱩᱣᱚᱴ ᱨᱮ ᱟᱯᱷᱨᱤᱠᱟᱱᱥ ᱥᱟᱶ ᱡᱚᱲᱟᱣᱟᱱᱟᱜ ᱠᱟᱛᱷᱟ ᱠᱚ ᱾
nllb	वैज्ञानिक लम्बे समय से इस पर शोध कर रहे हैं.	ᱟᱹᱰᱤ ᱥᱮᱫᱟᱭ ᱠᱷᱚᱱᱟᱜ ᱱᱚᱶᱟ ᱠᱟᱛᱷᱟ ᱫᱟᱨᱥᱚᱱᱤᱠ ᱟᱨ ᱥᱟᱬᱮᱥᱤᱭᱟᱹ ᱠᱚ ᱱᱚᱶᱟ ᱵᱟᱵᱚᱫ ᱛᱮᱠᱚ ᱪᱟᱨᱪᱟ ᱟᱹᱜᱩᱭᱮᱜᱼᱟ ᱾
nllb	एक रविवार को चलती है ।	ᱮᱭᱟᱭ ᱢᱟᱦᱟᱸ ᱨᱮ ᱢᱤᱫ ᱦᱟᱯᱛᱟ ᱦᱩᱭᱩᱜᱼᱟ ᱾
nllb	विज्ञान वर्ष	ᱥᱮᱨᱢᱟ ᱥᱟᱬᱮᱥ
nllb	अगर आपमें वो बात नहीं,	ᱡᱩᱫᱤ ᱱᱚᱣᱟ ᱠᱟᱛᱷᱟ ᱵᱟᱝ ᱥᱟᱹᱨᱤᱜ
nllb	फ़िल्मः यादें (2001)	ᱜᱟᱞᱢᱟᱨᱟᱣ:ᱚᱡᱽᱱᱚᱵᱤ (᱒᱐᱐᱑ ᱯᱷᱤᱞᱢ)
nllb	एक वो भी ज़िन्दगी;	ᱛᱤᱛᱩᱫᱚᱦᱚ ᱤᱭᱩᱱᱤᱭᱚᱱ;
wikimedia	भगनाड़ी	ᱵᱷᱟᱜᱱᱟᱲᱤ
nllb	अभीष्ट सप्तमी	᱗ ᱱᱟᱦᱟᱜ ᱦᱟᱞᱚᱛ
nllb	तुर्केमेनिस्तान में इंटरनेट	ᱴᱣᱤᱴᱚᱨ ᱨᱮ ᱟᱨᱢᱮᱱᱤᱭᱟ
nllb	जापान में खेल	ᱡᱟᱯᱟᱱ ᱨᱮ ᱠᱷᱤᱞᱚᱱᱰ
nllb	नहीं खा रहा है।	ᱡᱚᱢ ᱟᱥᱮ ᱵᱟᱝ ᱟ ᱾
nllb	हम है ना, है ना हिन्दुस्तान	ᱠᱚᱞᱠᱟᱛᱟ, ᱯᱟᱪᱷᱮ ᱵᱟᱝᱞᱟ, ᱥᱤᱧᱚᱛ
nllb	सहारा: आफ्रीका	ᱥᱟᱱᱛᱟᱲᱤ: ᱟᱯᱷᱨᱤᱠᱟ
nllb	(0 100) पर िनयत िकया जाया है ।	ᱱᱤᱭᱟᱹ ᱦᱚᱱᱚᱛ ᱨᱮ ᱫᱚ ᱮᱭᱟᱭ (᱗) ᱜᱚᱴᱟᱝ ᱩᱯᱚᱡᱮᱞᱟ ᱢᱮᱱᱟᱜᱼᱟ᱾
nllb	टेलीफोन बातचीत	ᱴᱮᱞᱤᱯᱷᱚᱱ ᱠᱚᱲ
nllb	बड़ा होता है "	ᱱ ᱨᱮᱦᱚᱸ ᱚᱱᱟ ᱛᱮᱜᱮ ᱢᱟᱨᱟᱝ-ᱟ᱾"
nllb	तीनों जीवनों पर छाया हुआ है।	ᱦᱮᱜᱮᱞ ᱟᱭᱟᱜ ᱡᱤᱭᱚᱱ ᱨᱮ ᱯᱚᱱᱮᱭᱟ ᱚᱞᱮ ᱚᱞ ᱟᱠᱟᱫᱟ᱾
wikimedia	रोग	ᱨᱩᱣᱟᱹ
nllb	सब अपनी चाल चले	ᱡᱟᱠᱤ ᱟᱡᱟᱜ ᱰᱟᱺᱜᱩᱣᱟ.
nllb	लोगो के के सामने हाथ फैलाता हूँ॥	ᱤᱧ ᱠᱷᱟᱹᱛᱤᱨ ᱛᱮ ᱦᱚᱲ ᱠᱚ ᱳᱠᱳᱱᱟ,
nllb	एकड़ का उपयोग करने वाले देश	ᱟᱨᱚᱵᱤᱠ ᱦᱚᱨᱚᱯ ᱵᱮᱵᱷᱟᱨᱚᱜ ᱠᱟᱱ ᱫᱤᱥᱚᱢ ᱠᱚ
tatoeba	यह हिंदी फिल्म है।	ᱦᱤᱱᱫᱤ ᱯᱷᱤᱞᱢ ᱠᱟᱱᱟ ᱾
tatoeba	भाईसाहब, आप क्या बना रहे हो?	ᱜᱚᱢᱠᱮ, ᱟᱢ ᱫᱚ ᱪᱮᱫ ᱮᱢ ᱵᱮᱱᱟᱣ ᱫᱟ?
nllb	वेबिनार में	ᱣᱮᱵ ᱫᱩᱱᱤᱭᱟ ᱨᱮ
tatoeba	सबका स्वागत है!	ᱥᱟᱱᱟᱢ ᱠᱚᱜᱮ ᱥᱟᱹᱜᱩᱱ ᱫᱟᱨᱟᱢ !
wikimedia	किशोर बालक उपर्युक्त मन:स्थितियों को पार करके, विषमलिंगी प्रेम अपने में विकसित करता है और फिर प्रौढ़ अवस्था आने पर एक विषमलिंगी व्यक्ति को अपना प्रेमकेंद्र बना लेता है, जिसके साथ वह अपना जीवन व्यतीत करता है।	ᱡᱩᱣᱟᱹᱱ ᱠᱚᱲᱟ ᱪᱮᱛᱟᱱᱨᱮ ᱞᱮᱠᱟᱛᱮ ᱢᱚᱱ ᱥᱛᱷᱤᱛᱤ ᱠᱚ ᱯᱟᱨᱚᱢ ᱠᱟᱛᱮᱜ ᱣᱤᱥᱷᱟᱢ ᱞᱤᱸᱜᱤ ᱫᱩᱞᱟᱹᱲ ᱟᱡ ᱨᱮᱜᱮ ᱣᱤᱠᱥᱤᱛᱚᱜ ᱠᱟᱱᱟ ᱟᱨ ᱫᱚᱦᱲᱟ ᱯᱨᱚᱲᱷ ᱟᱣᱟᱥᱛᱷᱟ ᱦᱤᱡᱩᱜ ᱨᱮ ᱢᱤᱫ ᱣᱤᱥᱷᱟᱢ ᱞᱤᱸᱜᱤ ᱦᱚᱲ ᱟᱡᱨᱤᱱ ᱫᱩᱞᱟᱹᱲ ᱛᱟᱞᱟ ᱮ ᱠᱟᱱᱟᱢ, ᱡᱟᱦᱟᱸᱭ ᱥᱟᱸᱣ ᱟᱡᱟᱜ ᱡᱤᱵᱚᱱ ᱥᱟᱶ ᱛᱟᱦᱮᱱ ᱟᱭ᱾
tatoeba	सुपर से भी ऊपर।	ᱥᱩᱯᱚᱨ ᱠᱷᱚᱱ ᱦᱚᱸ ᱪᱮᱛᱟᱱ ᱾
nllb	यह देश मेरा ॥	ᱱᱚᱣᱟ ᱫᱤᱥᱚᱢ ᱫᱚ ᱤᱧᱟᱜ ᱠᱟᱱᱛᱤᱧ
wikimedia	राठी	ᱨᱟᱴᱷᱤ
tatoeba	मोदी संताली भाषा बोलना जानते हैं।	ᱢᱚᱫᱤ ᱫᱚ ᱥᱟᱱᱛᱟᱲᱤ ᱯᱟᱹᱨᱥᱤ ᱛᱮ ᱨᱚᱲ ᱵᱟᱲᱟᱭᱟᱭ ᱾
wikimedia	तेल	ᱥᱩᱱᱩᱢ
tatoeba	मैं स्वाधीन होना चाहता हूँ।	ᱤᱧ ᱥᱟᱹᱫᱤᱱ ᱥᱟᱹᱱᱟᱹᱧ ᱠᱟᱱᱟ ᱾
nllb	सारे पन्ने फट गए !	ᱥᱟᱱᱛᱟᱲᱤ ᱱᱤᱩᱡᱽ ᱰᱮᱥᱠ ᱺ ᱫᱚᱥ ᱟᱠᱟᱫᱟᱢ !
wikimedia	परिभाषा	ᱵᱷᱟᱥᱷᱟ
tatoeba	पंडित रघुनाथ मुर्मू ने ओल चिकी लिपि विकसित की।	ᱯᱚᱸᱰᱮᱛ ᱨᱟᱹᱜᱽᱷᱩᱱᱟᱛᱷ ᱢᱩᱨᱢᱩ ᱛᱤᱠᱤᱱ ᱚᱞ ᱪᱤᱠᱤ ᱛᱮᱭᱟᱨ ᱠᱮᱜᱼᱟ ᱠᱤᱱ ᱾
nllb	(हिन्द-यूरोपीय भाषा परिवार से अनुप्रेषित)	(ᱤᱱᱫᱳ-ᱤᱣᱨᱳᱯᱤᱭᱟᱱ ᱯᱟᱹᱨᱥᱤ ᱜᱷᱟᱨᱚᱸᱡᱽ ᱠᱷᱚᱱ ᱟᱹᱪᱩᱨ ᱦᱮᱡᱠᱟᱱᱟ)
nllb	पलकों को छुआयी थी;	ᱚᱛᱮ ᱟᱧᱡᱚᱢᱚᱜ ᱠᱟᱱ ᱦᱚᱢᱚᱨ ᱟᱲᱟᱝ;
nllb	शहद के साथ -	ᱜᱟᱶᱛᱟ ᱥᱟᱶ -
nllb	वे लोग जापानी हैं।	ᱠᱟᱛᱮ, ᱩᱱᱠᱩ ᱦᱚ' ᱡᱟᱯᱟᱱᱤ ᱱᱟᱜᱟᱨᱤᱭᱟ.
tatoeba	ठीक है, मैं संताली भाषा में बात करूंगा।	ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱤᱧ ᱫᱚ ᱤᱝᱨᱟᱡᱤ ᱛᱮ ᱠᱟᱛᱷᱟᱜᱼᱟᱹᱧ ᱾
nllb	राष्ट्र बनाता नागरिक, जग करता स्वीकार।	ᱚᱱᱠᱟᱱ ᱠᱟᱹᱢᱤᱧ ᱧᱮᱞ ᱚᱪᱚᱭᱟ, ᱫᱤᱥᱚᱢ ᱦᱚᱲ ᱠᱚ ᱥᱟᱨᱦᱟᱣ ᱤᱧ ᱢᱟ, ᱵᱷᱟᱹᱜᱤ ᱦᱚᱲ ᱤᱧ ᱵᱮᱱᱟᱣᱜᱼᱟ ᱾
nllb	होली एक ऐसा मनभावन त्यौहार है जिसे अधिकतर सभी धर्मों के लोग मनाते हैं।	ᱢᱚᱦᱮᱱᱫᱽᱨᱚᱜᱚᱲ ᱫᱚ ᱟᱦᱤᱨᱣᱟᱞ ᱮᱞᱟᱠᱟ ᱨᱮᱱᱟᱜ ᱦᱟᱹᱴᱤᱧ ᱠᱟᱱᱟ, ᱡᱟᱦᱟᱸ ᱨᱮ ᱭᱟᱫᱚᱵᱽ ᱡᱟᱹᱛ ᱦᱚᱲ ᱵᱟᱹᱲᱛᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾
nllb	नाइजीरिया तस्वीरें	ᱱᱟᱭᱡᱮᱨᱤᱭᱟ ᱨᱮᱱᱟᱜ ᱪᱤᱨ
nllb	शाम को खाट आई।	ᱵᱟᱦᱧᱟᱨ ᱠᱚᱲᱟ ᱛᱟᱞᱟ ᱧᱤᱱᱫᱟᱹᱠᱳ ᱵᱚᱞᱚ ᱞᱮᱱᱟ᱾
wikimedia	अकबर के दरबार में अकबर इन्हें "वीर वर" का खिताब दिया, चलते चलते वह बीरबल होगया।	ᱟᱠᱵᱟᱨᱟᱜ ᱫᱚᱨᱵᱟᱨ ᱨᱮ ᱟᱠᱵᱟᱨ ᱩᱱᱤ"ᱣᱤᱨ ᱣᱟᱨ" ᱨᱮᱱᱟᱜ ᱠᱷᱤᱛᱟᱵ ᱠᱚ ᱮᱢᱟᱫᱮᱭᱟᱭ, ᱵᱟᱹᱭ ᱵᱟᱹᱭ ᱛᱮ ᱩᱱᱤ ᱵᱤᱨᱵᱚᱞ ᱮ ᱦᱩᱭ ᱮᱱᱟ᱾
nllb	मूल्य: ४० लाख.	ᱫᱚᱥᱟᱨ ᱯᱟᱹᱨᱥᱤ: ᱔ ᱢᱤᱞᱤᱭᱚᱱ[᱒]
nllb	बोर्ड में 2 चुनाव हों।	ᱱᱩᱣᱟᱯᱚᱰᱟ ᱦᱚᱱᱚᱛ ᱨᱮ ᱵᱟᱨᱭᱟ ᱵᱤᱫᱷᱟᱱ ᱥᱚᱵᱷᱟ ᱵᱟᱪᱷᱱᱟᱣ ᱴᱚᱴᱷᱟ ᱢᱮᱱᱟᱜ-ᱟ ᱾
wikimedia	वर्गीकरण	ᱦᱟᱹᱴᱤᱝ ᱠᱚ
nllb	1908 में शिकागो में चिकित्सकों और सर्जनों फुटबॉल टीम	᱑᱙᱖᱘ ᱥᱟᱞ ᱨᱮ ᱡᱮᱹᱥᱤᱹ ᱟᱨ ᱞᱤᱠᱰᱤᱠᱚᱨ
nllb	विश्व चैम्पियनशिप में दूसरा स्थान	᱖ ᱫᱚᱥᱟᱨ ᱡᱮᱜᱮᱛ ᱦᱩᱞ ᱨᱮ ᱫᱟᱣ ᱦᱟᱛᱟᱣ
tatoeba	बच्चा रो रहा है ।	ᱜᱤᱫᱽᱨᱟᱹ ᱨᱟᱜ ᱮᱫᱟᱭ ᱾
nllb	भारत की पारी इस प्रकार	ᱥᱤᱧᱚᱛ; ᱨᱮᱱᱟᱜ [ᱯᱚᱱᱚᱛ ᱠᱚᱨᱮ:
nllb	साँचाःयूरोप - विकिपीडिया	ᱜᱟᱞᱢᱟᱨᱟᱣ:ᱭᱩᱨᱮᱱᱤᱭᱟᱢ - ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ
nllb	उसे, हर किसीको, खेल में हराने का शौक था,	ᱠᱚᱣᱟᱜ ᱢᱤᱫ ᱜᱟᱫᱮᱞ ᱛᱟᱦᱮᱸᱱᱟ , ᱡᱟᱦᱟᱸᱭ ᱫᱚ ᱡᱚᱛᱚ ᱠᱷᱮᱞᱚᱸᱰᱤᱭᱟ.
nllb	3 अन्य भाषाओं से लिए गए मुहावरे	᱓ ᱮᱴᱟᱜ ᱯᱟᱹᱨᱥᱤ ᱨᱮᱭᱟᱜ ᱚᱨᱥᱚᱝ
nllb	सन् 1998 में प्रकाशित व पुरस्कृत	᱒᱐᱑᱙ ᱨᱮ ᱛᱷᱟᱯᱚᱱ ᱯᱚᱱᱚᱛ ᱟᱨ ᱮᱞᱟᱠᱟ
nllb	सबसे जुदा शान हैं इसकी .	ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱞᱟᱦᱟ ᱢᱩᱜᱚᱞ ᱥᱟᱥᱚᱱᱤᱭᱟ.
nllb	1937 के निर्वाचन के परिणाम	᱓ ᱒᱐᱑᱙ ᱨᱮᱭᱟᱜ ᱵᱟᱪᱦᱱᱟᱣ
nllb	ऊपर या नीचे लेटें	ᱩᱛᱟᱨ ᱥᱮ ᱞᱮᱠ
nllb	ख़्वाब देखा न करो,	ᱦᱩᱫᱤᱥ ᱵᱚ ᱫᱚᱦᱚᱭ ᱢᱟ᱾
wikimedia	तेनाली रामाकृष्णापंडित श्री राम आचार्य शर्मा	ᱛᱮᱱᱟᱞᱤ ᱨᱟᱢᱠᱨᱤᱥᱱᱟᱯᱟᱸᱰᱤᱛ ᱥᱟᱨᱤ ᱨᱟᱢ ᱟᱪᱟᱨᱭ ᱥᱷᱟᱨᱢᱟ
nllb	मूल रूप से बाेलने वाले लाेगः 2.5-3 मिलियन (2008)	ᱛᱷᱟᱱᱤᱛ ᱨᱚᱲᱼᱦᱚᱲ: ᱟᱢᱫᱟᱡᱽ ᱑᱕ ᱠᱷᱚᱱ ᱒᱐ ᱢᱤᱞᱤᱭᱚᱱ ᱜᱟᱱ (᱒᱐᱒᱐)
nllb	घड़ियाँ पुरुषों, महिलाओं घड़ियों	ᱰᱟᱦᱟᱨ ᱨᱮᱱ ᱦᱚᱲ, ᱥᱩᱵᱷᱟ
nllb	इस दुनिया में हर कोई आशिक शायर नही बन सकता,	ᱡᱚᱱᱛᱨᱚ ᱫᱟᱨᱟᱭ ᱡᱟᱸᱦᱟᱸᱱ ᱛᱚᱨᱡᱚᱢᱟ ᱫᱚ ᱱᱚᱸᱰᱮ ᱵᱟᱝ ᱜᱟᱱᱚᱜ-ᱟ᱾
tatoeba	आप लोगों ने मेरा दिल खुश कर दिया।	ᱟᱯᱮᱠᱚᱫᱚ ᱤᱧᱟᱜ ᱢᱚᱱ ᱯᱮ ᱨᱟᱹᱥᱠᱟᱹ ᱚᱪᱚᱠᱤᱫᱤᱧᱟ ᱾
nllb	किसानों को होगी पहली परेशानी	ᱞᱟᱵᱷᱩᱠ ᱠᱚ ᱡᱟᱦᱟ ᱯᱨᱚ᱐ᱥᱟᱦᱚᱱ ᱯᱩᱭᱥᱟ.
nllb	अरब दुनियाः	ᱵᱩᱞᱜᱮᱨᱤᱭᱟᱱ ᱨᱚᱲ ᱡᱮᱜᱮᱛ:
nllb	उद्धरणः रुसलैंड	ᱥᱟᱱᱛᱟᱲᱤ: ᱨᱟᱥᱤᱭᱟ
wikimedia	जननी माँ मातृ आमा	ᱟᱭᱚ ᱜᱚᱜᱚ ᱟᱢᱟ
wikimedia	वर्षा	ᱡᱟᱹᱯᱩᱫ
nllb	आज रोज़ डे है,	ᱛᱮᱦᱮᱧ ᱫᱚ ᱡᱟᱹᱯᱩᱫ ᱫᱤᱱ,
nllb	अमारीक की चोदई फोटो	ᱥᱮᱞᱮᱫ ᱯᱚᱱᱚᱛ ᱟᱢᱮᱨᱤᱠᱟ ᱨᱮᱱᱟᱜ ᱪᱤᱨ
wikimedia	पैर के नाखूनों पर लाल रंग लगाई हुई महिला।	ᱡᱟᱸᱜᱟ ᱨᱮᱱᱟᱜ ᱨᱟᱢᱟ ᱨᱮ ᱟᱨᱟᱜ ᱨᱚᱝ ᱞᱟᱜᱟᱣ ᱟᱠᱟᱫᱟᱭ ᱛᱤᱨᱞᱟ
nllb	तल पर निहारें मुझे	ᱞᱟᱛᱟᱨ ᱨᱮ ᱧᱮᱞ ᱢᱮ
nllb	✗ अनेक चीजें एक साथ मिलाकर न खाएं।	ᱡᱟᱱᱟᱢ ᱟᱠᱟᱱ ᱵᱟᱨᱭᱟ ᱥᱩᱢᱩᱝᱜᱮ ᱡᱟᱹᱛᱤ᱾
wikimedia	भारतीय गाय	ᱥᱤᱧᱚᱛ ᱜᱟᱹᱭ
nllb	विश्वमूर्ती: विश्व की मूर्ति	ᱥᱟᱱᱛᱟᱲᱤ: ᱡᱮᱜᱮᱫ ᱵᱮᱯᱟᱨᱤ ᱜᱟᱶᱛᱟ
nllb	रोक रही जल का प्रवाह,	ᱦᱟᱺᱰᱤ ᱵᱷᱟᱹᱴᱤ ᱫᱟᱜ ᱜᱚᱜ ,
nllb	आ. ज परिवार 44	᱔.᱑ ᱡᱟᱹᱛᱤ ᱜᱷᱟᱨᱚᱸᱡᱽ
wikimedia	संवहनीय वर्षा	ᱥᱟᱶᱦᱱᱤᱭ ᱡᱟᱹᱯᱩᱫ
nllb	चेन का उपयोग करना भी काम नहीं करता हैः	ᱢᱟᱢᱩᱱᱩᱨ ᱦᱚᱸ ᱱᱚᱣᱟ ᱦᱟᱨᱟᱢ ᱠᱟᱹᱢᱤ ᱦᱚᱨᱟ ᱵᱟᱝ ᱥᱟᱵ ᱨᱟᱠᱟᱵ ᱞᱟᱹᱜᱤᱫ-ᱮ ᱱᱮᱦᱚᱨ ᱟᱠᱟᱫᱟ:
tatoeba	भाईसाहब नमस्ते।	ᱡᱚᱦᱟᱨ ᱜᱮ ᱜᱚᱢᱠᱮ᱾
nllb	फ्रांस जानकारी पर आज सुनाः	ᱱᱟᱦᱟᱜ ᱫᱤᱱ ᱨᱮ ᱯᱷᱨᱤᱥᱤᱭᱟᱱ ᱯᱟᱹᱨᱥᱤ ᱨᱮᱭᱟᱜ ᱯᱟᱥᱱᱟᱣ ᱤᱣᱨᱳᱯ ᱨᱮ:
nllb	दो साल की डील	ᱵᱟᱨ ᱥᱮᱨᱢᱟ ᱐ᱟᱭᱱᱚᱢ
wikimedia	घड़े के आकार प्रकार व निर्मित वस्तु से मनुष्य की सभ्यताओं व पर्यावास के बारे में अध्ययन करना सरल हुआ।	ᱠᱟᱸᱰᱟ ᱨᱮᱱᱟᱜ ᱟᱠᱟᱨ ᱥᱮ ᱵᱟᱱᱟᱣ ᱥᱟᱢᱟᱱ ᱠᱷᱚᱱ ᱢᱟᱹᱱᱢᱤ ᱣᱟᱜ ᱥᱚᱵᱷᱭᱛᱟ ᱥᱮ ᱯᱟᱨᱭᱟᱣᱟᱥ ᱵᱟᱵᱚᱛ ᱯᱟᱹᱲᱷᱟᱜ ᱟᱞᱜᱟ ᱮᱱᱟ᱾
nllb	दुःख और कष्टों का नाश होता है,	ᱱᱚᱣᱟ ᱨᱮᱭᱟᱜ ᱩᱛᱚᱨ ᱯᱟᱦᱴᱟ ᱨᱮ ᱺ ᱜᱚᱧᱡᱟᱢ ᱦᱚᱱᱚᱛ ᱟᱨ ᱠᱚᱸᱫᱷᱚᱢᱟᱲ ᱦᱚᱱᱚᱛ ᱾
nllb	बच्चे बूड़े नर व नारी सभी दांव आजमाएं ।	ᱠᱚᱲᱟ- ᱠᱩᱲᱤ ᱵᱟᱨᱟᱵᱟᱨᱤ ᱟᱨ ᱠᱩᱲᱤ ᱦᱚᱲ ᱠᱚᱣᱟ ᱢᱟᱹᱱ ᱟᱨ ᱢᱚᱦᱚ᱐ ᱜᱚᱴᱟᱭ ᱢᱮ ᱾
nllb	नेशनल एयरपोर्ट इंफ्रास्ट्रक्चर शो 3335 हिट	ᱡᱟᱹᱛᱤᱭᱟᱹᱨᱤ ᱨᱟᱡᱽᱰᱟᱦᱟᱨ ᱓᱓ ᱨᱟᱢᱜᱚᱲ ᱠᱮᱸᱴ ᱥᱩᱨ
tatoeba	कृपया करके आप सभी बाये की और जाए।	ᱫᱟᱭᱟ ᱠᱟᱛᱮ ᱟᱯᱮ ᱥᱟᱱᱟᱢ ᱠᱚ ᱞᱮᱸᱜᱟ ᱥᱮᱛ ᱪᱟᱞᱟᱜ ᱯᱮ᱾
nllb	इस कार्य के लिए दर्जनभर कर्मचारियों को लगाया गया हैं।	ᱱᱚᱣᱟ ᱠᱚ ᱠᱟᱹᱢᱤ ᱞᱟᱹᱜᱤᱫ ᱵᱤᱥᱮᱥ ᱦᱚᱠ ᱫᱚ ᱞᱟᱛᱟᱨ ᱨᱮ ᱩᱫᱩᱜ ᱟᱠᱟᱱᱟ.
nllb	· 17 जुलाई को पड़ेंगे वोट	- ᱩᱪᱷᱱᱟᱣ ᱒᱘ ᱡᱩᱞᱟᱭ ᱑᱘᱒᱑
nllb	द पुलिस २००३	᱒ ᱯᱳᱞᱤᱥ ᱥᱴᱮᱥᱟᱱ
nllb	पावस की रात	ᱥᱚᱸᱵᱤᱫᱷᱟᱱ ᱫᱟᱨᱟᱭ ᱥᱮ ᱩᱱᱤᱭᱟᱜ ᱦᱚ᱐ᱮ᱐ᱮ
nllb	विधिः इस प्रयोग से हाथों की	ᱛᱷᱚᱠ:ᱱᱟᱶᱟ ᱵᱮᱵᱷᱟᱨᱤᱭᱟᱹ ᱥᱟᱯᱲᱟᱣ
nllb	प्रकाश वर्ष;	᱒᱑ ᱞᱳᱠ ᱥᱚᱵᱷᱟ;
nllb	देश की खातिर प्राण तज दिए,	ᱫᱤᱥᱳᱢ ᱯᱷᱩᱨᱜᱟᱹᱞ ᱞᱟᱹᱜᱤᱫ ᱟᱞᱟᱭ ᱞᱮᱫᱼᱟᱢ ᱡᱤᱣᱤ,
nllb	भले निकले खट्टा और रेशे भरा ,	ᱟᱨ ᱮᱥᱠᱟᱨ ᱵᱮᱲᱟᱠᱳᱨᱮ
nllb	एक्टिंग के बाद राजनीतिक पारी	ᱯᱷᱩᱨᱜᱟᱹᱞ ᱦᱩᱞᱥᱟᱹᱭ ᱛᱟᱭᱚᱢ ᱨᱟᱡᱽᱟᱹᱨᱤ ᱡᱤᱭᱚᱱᱥᱟᱯᱲᱟᱣ
nllb	चीन देश से आ कर तुमने,	ᱤᱧ ᱫᱚ ᱪᱟᱭᱱᱟ ᱫᱤᱥᱚᱢ ᱠᱷᱚᱱᱤᱧ ᱳᱯᱷᱮᱹᱞᱟᱠᱟᱱᱟ,
